image,agriculture,clear,cloudy,primary,road,shifting,water,partly_cloudy,haze,habitation,slash_burn,cultivation,blooming,bare_ground,selective_logging,conventional_mine,artisinal_mine,blow_down
train_28244,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28245,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28246,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28247,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28248,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_28249,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
train_28250,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28251,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
train_28252,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28253,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28254,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28255,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
train_28256,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28257,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28258,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28259,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28260,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28261,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28262,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
train_28263,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28264,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
train_28265,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28266,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
train_28267,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28268,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
train_28269,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28270,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28271,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28272,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28273,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
train_28274,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28275,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
train_28276,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
train_28277,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0
train_28278,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28279,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28280,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28281,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_28282,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28283,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28285,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28286,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
train_28287,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28288,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_28289,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
train_28290,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_28291,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28293,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28294,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
train_28295,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
train_28296,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_28297,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
train_28298,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28299,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28300,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
train_28301,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28302,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_28303,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_28304,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28305,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28306,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_28307,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
train_28308,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28309,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28310,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28311,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
train_28312,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28313,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28314,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
train_28315,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28316,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
train_28317,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28319,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28320,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28321,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
train_28322,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28323,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28324,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_28325,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28326,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_28327,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
train_28328,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_28329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28330,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28331,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28332,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28333,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_28334,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28335,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_28336,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_28337,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28338,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28339,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28340,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28341,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28342,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28343,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28344,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28345,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28346,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28347,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28348,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28349,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28350,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
train_28351,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28352,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28353,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28354,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28355,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28356,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28357,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28358,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28359,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28360,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28361,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28362,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28363,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_28364,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28365,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28366,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28367,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28368,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28369,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28370,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28371,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
train_28372,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28373,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28374,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_28375,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28376,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28377,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28378,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28379,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28380,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
train_28381,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28382,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28383,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28384,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28385,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28386,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
train_28387,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
train_28388,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28389,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28390,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28391,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28392,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_28393,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28394,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28395,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28396,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28397,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
train_28398,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28399,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28400,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_28401,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28402,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28403,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28404,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28405,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28406,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28407,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28408,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
train_28409,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28410,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28411,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
train_28412,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28413,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28414,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_28415,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
train_28416,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28417,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28418,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
train_28419,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_28420,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28421,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28422,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_28423,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28424,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28425,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28426,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28427,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28428,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28429,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28430,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
train_28431,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
train_28432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28433,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28434,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_28435,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28436,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28437,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28438,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28439,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_28440,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28441,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28442,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28443,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28445,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28446,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
train_28447,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28448,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28449,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28450,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28451,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28452,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28453,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28455,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28456,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_28457,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28458,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28459,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28460,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
train_28461,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28462,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28464,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28465,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28466,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28467,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
train_28468,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
train_28469,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28470,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28471,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
train_28472,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28473,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_28474,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28475,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28476,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_28477,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28478,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_28479,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28480,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
train_28481,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
train_28482,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28483,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28484,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28485,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28486,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28487,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_28488,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28489,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28490,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28491,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
train_28492,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28493,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28494,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28495,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28496,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28497,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28498,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28499,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_28500,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
train_28501,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28502,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28503,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_28504,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28505,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28506,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28507,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
train_28508,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28509,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
train_28510,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
train_28511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28512,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_28513,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28514,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28515,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28516,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28517,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28518,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28519,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28520,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28521,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28522,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28523,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28524,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28525,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28526,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28527,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28528,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28529,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28530,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
train_28531,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
train_28532,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28533,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28534,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28535,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28536,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28537,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28538,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28539,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28540,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28541,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
train_28542,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28543,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28544,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28545,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
train_28546,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
train_28547,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28548,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28549,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28550,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28551,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
train_28552,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28553,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28554,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28555,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28556,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28557,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
train_28558,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28559,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28560,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
train_28561,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28562,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
train_28563,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28564,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
train_28565,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_28566,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28567,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_28568,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28569,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28570,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
train_28571,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0
train_28572,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28573,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28574,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28575,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28576,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28577,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28578,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
train_28579,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
train_28580,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
train_28581,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
train_28582,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
